Tweet_ID, Target1, Stance1, Target2, Stance2, Train/Test/Dev
677341185170472960,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694356601059160064,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
688917353841733634,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693970079063613441,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
659060533799317504,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
665727890089111554,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
690548978430119936,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
665729785264492544,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687047005588164613,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693839024121712640,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691462265606832128,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693860216723492864,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
697012546876915712,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687410229533872131,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688977012619390976,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
691393920710803457,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
689284904224305153,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689220942493577217,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
694382432410288129,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691291636442251264,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
676975647420506113,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
688768859411771392,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
689902832195997696,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
693651357572542464,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688924030724734982,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
694406956438532096,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
679378244773273601,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
676973073627750400,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
689147256017010688,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
678994326278545408,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
679525243942092800,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
665478369539043328,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
694380680264876032,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
684523574670024704,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
694267012101476353,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
694265143568523264,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
678405277876662276,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
692060504521576448,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
694321264681316352,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
693500427904663552,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
671406957350232065,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
687717855895359488,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687764504927727618,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
684347715069726720,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693453976050597888,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
690250451095265280,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
692627758438952960,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
675171284263784448,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
687085405351591938,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688499496607690752,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
690699904855908352,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694240254312747008,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
690357591390752769,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
696950255741435904,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678026802120495104,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
692880846848544768,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
692744006472593408,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
661587994348916736,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687794396478091265,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
693923147595145216,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
693517070735138825,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
681285194960207872,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
694372397189828608,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
679423484167118848,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
687862845984342016,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678421087571582976,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
692891919936987136,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
686885056711897088,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
690554208165097473,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689302623468388352,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
689647908358983680,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
688915054054395904,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
690575655365431296,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
690586052126384128,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
689146918790934529,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
687753884262076416,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
688924260270780416,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
665538737577807875,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
679069470619512832,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
692101033892294656,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
684117316380971008,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694316315264159748,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
687431204988125189,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
665160350778675201,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
668644793283559424,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
697086480926248960,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694379428135043072,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
694382420980727809,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
678343050012155904,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
693942824706928641,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
690568160156782593,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688913113391992836,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
686833637917102080,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
665734963975720960,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
659074552237072384,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
686779932169535493,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
660860129240190980,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
689942521485598720,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
688916589568106496,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
691648097051504641,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
680175734258708480,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
666241489446559744,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
685116428450676736,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
685344406124118016,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
688965591093219328,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
684548307985666052,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
676065661861412864,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
692923595924840448,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
688907253219508224,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
679735600082104321,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
688932234485706752,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
688914768531329024,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
690623242084585472,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
694516009647087616,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
673591812112695296,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
665738135670771716,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
691015593651101696,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
688482753352978432,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
693811323575103489,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
683708700570304513,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
686233432683229184,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
663026973996810240,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
692459994571235329,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
694003853742731265,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
677975887166443521,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
694282165710897152,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
672840862083117056,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
663385398631145472,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
690500704482500608,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
690728871184994305,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
694436372367679488,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
694341460573995012,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
688926077046018048,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
686998708983087104,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
690646800668069888,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678382331527233536,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694019388580564992,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
697017113903378432,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
692159241021440001,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
688949304455639040,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689462661415763968,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689647184770236416,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
675362001611194368,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
665987099716251648,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687067501637857285,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678390582578810880,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
660843687178407936,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
693504232155017217,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
685459637559148548,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
688913587721662465,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688932811655389184,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
694346857540100096,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
682999891384205312,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691825848433926144,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
689253842081419269,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
693874485297029120,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
678423386091970560,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
692134870345187328,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
687112004436234241,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
678401300858404864,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
686314745046016000,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
689545560651497472,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
694367400179793920,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689628651168538624,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
692491862440017920,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
685130563242438656,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
689675512944336896,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688919069794283522,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
677924609644208129,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678784153408643072,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
692808547709530113,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688752214609756160,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687820309450248192,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
667025374342066178,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694480212457869312,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
694255087129092096,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
693141129080885249,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693989864371568640,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
665893789232336896,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
676580321303793665,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
682358780726763520,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688912020268257280,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
689141833725808640,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
679144890832306176,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
663337827887902720,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
678208030077530112,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
693987360892178433,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
679258150160175104,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
659258896045973504,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
686295111177650176,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
666472031676837888,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
664458425095483393,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
677290369206190081,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
667095468145557504,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
665731374066700288,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
694379866930700288,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
694441958161256448,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678412613701734400,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693909771032858624,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
687277672536276993,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694501380841549825,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
693703451109384192,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
686986300705001472,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
683325425121112064,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
694514064702226432,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
678393092664401920,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
694348076517953536,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
692478630493028354,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
665311347781992448,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
691851908844228608,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
686695626394841089,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
673236995691274240,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
680244015208501248,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
661251535033253889,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
675542027245772800,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691525311180083201,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
688920546852106240,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
694393239449763840,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
689944649633533953,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
689756587477499905,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
692913989714591746,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
691830145980702723,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
679688976022777856,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
686996618957176832,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
665740768166981632,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
693054157725569024,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
662818681445941248,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691815470035537922,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
688913625998741504,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Train
673939488129728512,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
694497781583601664,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
677921943685832708,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
691768925076525056,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678330756087853056,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Train
689972754658037760,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
659595808535281664,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
660127815010914304,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
689686687849541632,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
678241279927545856,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
664654517212835841,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678005496947830784,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
662692344492261376,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
688522348513857536,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678598771274612736,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
687996620370132992,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
686607666899111936,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688931925617168385,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
691306992019836929,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678662330884853760,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
680583213039812608,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
685886092885659650,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
667177893051547648,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
658346945736409089,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
678805232042774528,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
688954704395681792,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
688915000715382784,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
689987657343078400,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
678419440854282240,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
683671494279467008,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
693499913095811072,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
694327113785184258,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Train
694394572399591424,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
690010425237377024,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
688916326790791168,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
678037654101970944,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
678393743632965632,Hilary Clinton,NONE,Bernie Sanders,NONE,Train
684423218933796864,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Train
686595191864606721,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
694304569623359488,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
665725783361613824,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Dev
662820476717142016,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
692895940030541825,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
687058753510756352,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
658586735811665920,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Dev
694214215847014401,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
665721932684402688,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
678410877863792640,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
678410227075575808,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
692281645437734912,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
678424749635207168,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
687151569486282752,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
665628051947024385,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
678267435485630464,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Dev
690604929820524545,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
688079176234962945,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
694020887045996544,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Dev
687672009531199488,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
694234011988787200,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
677996936499073024,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Dev
693310469159792640,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
690003481483153409,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Dev
692533196907548681,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Dev
670211914832592896,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
678377702861185024,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
689075467245203456,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
691722453354205185,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
690590430870695936,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
689872261801754624,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
693908653015961600,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
666690848470532105,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
688916508026732544,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
684836882870476800,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Dev
677997966553059328,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
688734798248984576,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
665740605096497152,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
694362527749296129,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
662057018249711617,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
692737383633162240,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Dev
664097869960454144,Hilary Clinton,FAVOR,Bernie Sanders,NONE,Dev
687657863653801984,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
689831553967398916,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
665042965459546113,Hilary Clinton,NONE,Bernie Sanders,FAVOR,Dev
687308851033567232,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
686720201354657792,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
693478559310966784,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
687031944048017408,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
692033562724454403,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
693136942364360709,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
685483847253929984,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
690796464704995328,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
689773407228071936,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
694025921603305474,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
690333784051433473,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Dev
687647603459137536,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
668154527208505344,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
681940194187210752,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
694355594359107584,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
665957719283732480,Hilary Clinton,AGAINST,Bernie Sanders,AGAINST,Dev
689192782942998528,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
661964693905502208,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
685881712518234112,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
665253079445442560,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
677965953297158144,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
676152063789768704,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Dev
676290863341961217,Hilary Clinton,FAVOR,Bernie Sanders,FAVOR,Dev
677932717179322368,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
675583549316030465,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
678426947161034752,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
678236019318108160,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
693956943635873792,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
690936077775953920,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
667977373153959936,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
694481097107836929,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
688951811328331776,Hilary Clinton,FAVOR,Bernie Sanders,AGAINST,Dev
692910270847516673,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
678421258577518593,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
679421872941887488,Hilary Clinton,NONE,Bernie Sanders,AGAINST,Dev
690595147172683776,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
686730542620905474,Hilary Clinton,AGAINST,Bernie Sanders,NONE,Dev
678405991260692481,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
694392402094624769,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
688932830512988160,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
689839069464023040,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
691815201826545664,Hilary Clinton,NONE,Bernie Sanders,NONE,Dev
693837260576444417,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
693996049103335428,Hilary Clinton,AGAINST,Bernie Sanders,FAVOR,Dev
